PKG (J),CPU (J),DRAM (J),Time (ms),Temp (C),Size,Input case,CPU - readCSV,Time - readCSV,Memory - readCSV,CPU % of PKG,PKG %,full EC,nlog(n),n^2
3.7931084883840462,3.310236880653783,0.21952578895970395,357.5663157894737,68.47368421052632,100000.0,random7,0.12895025956003314,8.6513729323309,0.009141093089168245,87.26976543884781,100,0.1380913526492014,1660964.0474436812,10000000000.0
4.420146326864919,3.8410447643649195,0.24469191028225806,432.54570967741927,70.7741935483871,200000.0,random7,0.19058916645665347,17.701838709677475,0.012559460055443533,86.89858842499589,100,0.203148626512097,3521928.0948873623,40000000000.0
5.271808330829327,4.582549266326121,0.29567777193509615,504.44248717948705,71.48717948717949,300000.0,random7,0.047233385917467174,6.534179487179358,0.008546486879006387,86.9255666889017,100,0.05577987279647356,5458380.89254739,90000000000.0
5.6146462180397725,4.862683845288826,0.3121152935606061,563.2641515151515,71.0,400000.0,random7,0.43024173231596397,50.85023046252002,0.038563754189717914,86.6071281511041,100,0.4688054865056819,7443856.189774725,160000000000.0
5.809611002604167,5.0281005859375,0.3156534830729167,595.1511333333333,72.93333333333334,500000.0,random7,0.2681780133928564,42.75556190476175,0.020325288318452372,86.54797341308473,100,0.2885033017113088,9465784.284662087,250000000000.0
6.25972154405382,5.423729790581597,0.3378058539496528,639.6985555555557,71.05555555555556,600000.0,random7,0.3316293459886701,29.364634502924105,0.021513643320540954,86.64490508741015,100,0.35314298930921106,11516761.78509478,360000000000.0
7.258636474609375,6.293559354894302,0.38571346507352944,745.74,72.17647058823529,700000.0,random7,0.5077945484834556,59.96394117647037,0.030702478745404438,86.70442963921803,100,0.5384970272288601,13591896.77754609,490000000000.0
7.521753311157227,6.507347106933594,0.3930339813232422,803.896125,70.5625,800000.0,random7,0.3614978274783569,51.78996283783772,0.029822014473580016,86.51370016723446,100,0.3913198419519369,15687712.37954945,640000000000.0
7.9850413004557295,6.906019422743055,0.4142557779947917,865.5832777777773,69.30555555555556,900000.0,random7,0.37442135739254834,56.68016966966911,0.030036170203406543,86.48695933919475,100,0.4044575275959549,17801608.928291213,810000000000.0
8.504280336441532,7.373084283644153,0.4354602444556452,931.943193548387,69.61290322580645,1000000.0,random7,0.42154009419102767,70.94959354838693,0.030202065744707685,86.69850936180794,100,0.45174215993573535,19931568.569324173,1000000000000.0
2.2255024157072367,1.917536685341283,0.13731625205592105,239.66568421052634,57.63157894736842,25000.0,random8,0.019219406103593517,8.756502392344515,0.009159069882625603,86.16196827321411,100,0.02837847598621912,365241.0118609203,625000000.0
2.7122395833333335,2.3535868326822915,0.16559651692708333,271.2765,62.0,50000.0,random8,0.16279093424479152,14.674555555555628,0.01747606065538193,86.77650924147862,100,0.18026699490017345,780482.0237218406,2500000000.0
3.4489678276909723,3.0120985243055554,0.20245361328125,323.8832222222223,67.0,75000.0,random8,0.2725870344373913,12.339409722222342,0.019487380981445312,87.3333320224708,100,0.2920744154188366,1214595.2231368476,5625000000.0
3.5805773053850447,3.1174817766462053,0.2091827392578125,345.02735714285706,69.0,100000.0,random8,0.23335541459850795,17.583672932330728,0.017913015265213827,87.0664563493054,100,0.2512684298637218,1660964.0474436812,10000000000.0
4.642199286099138,4.037313527074353,0.25706534550107757,443.1984482758621,71.0,200000.0,random8,0.044659108129040614,-12.050776724138018,-0.003676841998922431,86.96984507244038,100,0.04098226613011818,3521928.0948873623,40000000000.0
4.847925522748162,4.206508860868566,0.26727115406709556,475.99041176470587,71.23529411764706,300000.0,random8,0.18781282879619798,19.14849071207425,0.015732425654266635,86.76925503764765,100,0.20354525445046462,5458380.89254739,90000000000.0
5.64714256492821,4.900357633023648,0.30689631281672297,559.4529999999999,71.67567567567568,400000.0,random8,0.11509304562130485,20.337824999999953,0.00010920344172299368,86.77587960072945,100,0.11520224906302784,7443856.189774725,160000000000.0
5.8163311298076925,5.0405719463641825,0.31629122220552885,586.8476153846154,71.0,500000.0,random8,0.22408368037297155,25.682771634615392,0.01579607450045073,86.66239651542743,100,0.23987975487342228,9465784.284662087,250000000000.0
6.281583786010742,5.44270133972168,0.3385734558105469,647.3733124999999,72.375,600000.0,random8,0.26662455107036376,35.13549671052624,0.021312713623046875,86.64536723752254,100,0.28793726469341063,11516761.78509478,360000000000.0
7.059455422794118,6.118174833409927,0.37415268841911764,727.4455882352942,71.97058823529412,700000.0,random8,0.436395183887357,49.09492156862757,0.02442124310661764,86.66638525197126,100,0.4608164269939746,13591896.77754609,490000000000.0
7.682049295176631,6.643398119055706,0.41189177139945654,816.0516521739131,70.0,800000.0,random8,0.543715895643408,70.47029733520344,0.048667618803690416,86.47950389002231,100,0.5923835144470985,15687712.37954945,640000000000.0
8.280671090790719,7.171464399857954,0.4278767903645833,890.2181818181818,70.6969696969697,900000.0,random8,0.23757955911276163,46.91995104895102,0.012937888120993557,86.60486959606015,100,0.2505174472337552,17801608.928291213,810000000000.0
8.551205196896115,7.423283757390203,0.44042803790118246,930.779054054054,68.48648648648648,1000000.0,random8,0.5514423267261401,73.24305405405403,0.034466047544737144,86.8097956541223,100,0.5859083742708773,19931568.569324173,1000000000000.0
